09.01.2019;2329.09;2341.84
10.01.2019;2331.87;2335.6
11.01.2019;2343.73;2364.28
14.01.2019;2326.24;2334.3
15.01.2019;2336.51;2350.86
16.01.2019;2349.89;2364.17
17.01.2019;2358.94;2372.09
18.01.2019;2366.69;2380.73
21.01.2019;2379.21;2379.21
22.01.2019;2349.91;2369.68
23.01.2019;2360.17;2415.67
24.01.2019;2410.22;2420.94
25.01.2019;2413.12;2418.41
28.01.2019;2399.77;2400.76
29.01.2019;2370.79;2388.59
30.01.2019;2374.69;2378.83
31.01.2019;2367.75;2389.76
01.02.2019;2380.44;2393.43
04.02.2019;2392.16;2410.9
05.02.2019;2393.43;2411.99
06.02.2019;2409.89;2420.4
07.02.2019;2407.95;2407.95
08.02.2019;2365.88;2368.32
11.02.2019;2359.1;2378.19
12.02.2019;2362.03;2377.01
13.02.2019;2374.44;2380.53
14.02.2019;2346.67;2352.35
15.02.2019;2316.99;2346.99
18.02.2019;2340.2;2345.5
19.02.2019;2324.68;2337.54
20.02.2019;2327.23;2369.7
21.02.2019;2366.6;2375.39
22.02.2019;2338.21;2372.82
25.02.2019;2358.78;2376.05
26.02.2019;2370.55;2370.55
27.02.2019;2364.42;2368.09
28.02.2019;2336.82;2346.44
01.03.2019;2339.97;2349.46
04.03.2019;2341.55;2349.08
05.03.2019;2325.8;2338.74
06.03.2019;2325.09;2329.4
07.03.2019;2326.78;2335.46
